ioc	iocType	response	mail	origin	Requester	info	confidence	risk
206.188.196.86	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.188.212.92	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.189.234.222	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.189.28.199	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.189.80.30	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.221.180.186	ip	none	none	Boletines	Minemeld	malware_ip	100	50
206.51.202.106	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.126.93.190	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.148.109.111	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.148.70.19	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.148.8.82	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.199.252.3	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.244.112.112	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.246.116.237	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.246.75.201	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.246.77.75	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.255.161.8	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207.32.217.89	ip	none	none	Boletines	Minemeld	malware_ip	100	50
207180243186	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208.101.82.0	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208.101.82.29	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208.107.230.235	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208.75.117.70	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208.79.106.155	ip	none	none	Boletines	Minemeld	malware_ip	100	50
208107221224	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.121.142.202	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.121.142.214	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.141.50.210	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.141.56.90	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.171.163.72	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.182.122.217	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.210.187.52	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.222.97.162	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.250.231.67	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.250.236.75	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.250.246.206	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.45.30.2	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.9.40.92	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.97.163.214	ip	none	none	Boletines	Minemeld	malware_ip	100	50
209.99.64.51	ip	none	none	Boletines	Minemeld	malware_ip	100	50
21.15.46.55	ip	none	none	Boletines	Minemeld	malware_ip	100	50
21.714.717.091	ip	none	none	Boletines	Minemeld	malware_ip	100	50
21.714.717.094	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.115.249.38	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.195.18.76	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.212.237.85	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.245.90.247	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.245.96.140	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.246.4.69	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.4.105.146	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.5.88.89	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.56.8.105	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.61.141.92	ip	none	none	Boletines	Minemeld	malware_ip	100	50
210.73.222.201	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.110.1.17	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.110.1.93	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.152.35.37	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.162.200.226	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.174.178.204	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.20.123.130	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.232.48.65	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.239.213.13	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.24.72.253	ip	none	none	Boletines	Minemeld	malware_ip	100	50
211.254.252.10	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.102.56.47	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.114.52.24	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.115.54.241	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.115.54.54	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.129.62.232	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.138.130.24	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.138.130.8	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.159.8.91	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.159.89.91	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.159.9.91	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.18.104.52	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.182.121.97	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.192.241.44	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.193.30.21	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.193.30.228	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.193.30.45	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.237.5.209	ip	none	none	Boletines	Minemeld	malware_ip	100	50
212.251.122.147	ip	none	none	Boletines	Minemeld	malware_ip	100	50
218.21.76.136	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.155.12.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.155.208.61	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.155.224.127	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.156.126.48	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.156.131.171	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.156.175.54	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
219.156.4.116	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.14.11.154	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.14.53.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.15.11.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.15.142.10	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.15.21.50	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.15.217.181	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.15.87.201	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
221.202.17.54	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.137.153.19	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.137.200.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.137.206.247	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.137.75.136	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.139.12.56	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.139.205.73	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.139.47.194	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.139.74.244	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.140.180.196	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.140.185.249	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.140.188.17	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.141.10.189	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.141.12.196	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.141.41.40	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
222.142.203.59	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
27.0.217.231	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.122.61.143	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.202.35.229	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.203.110.59	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.207.227.98	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.207.91.1	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
27.215.140.102	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.37.118.73	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
27.37.24.214	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
27.37.86.67	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
31.217.113.208	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
36.97.146.17	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
39.100.64.169	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
39.79.1.186	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
39.79.149.147	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
39.81.48.55	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
41.216.189.127	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
42.176.240.217	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.177.201.110	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.178.143.21	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.151.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.168.94	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.192.217	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.194.39	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.3.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.69.15	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.224.81.9	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.225.193.64	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.225.200.135	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.225.57.95	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.227.200.234	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.228.101.245	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.228.103.138	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.228.217.207	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.228.33.139	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.228.34.157	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.230.154.115	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.230.196.131	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.230.219.73	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.230.228.61	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.231.229.19	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.233.106.152	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.235.45.200	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.235.88.71	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.237.0.225	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.237.27.51	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.237.55.110	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.238.141.143	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
42.239.112.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.239.252.168	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.52.164.37	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.55.50.244	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.56.135.92	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.7.11.49	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
42.86.173.54	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
45.61.157.179	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
45.64.226.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
45.86.229.220	ip	none	none	Boletines	Minemeld	malware_ip	100	50
45.86.231.71	ip	none	none	Boletines	Minemeld	malware_ip	100	50
47.109.178.54	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
47.111.146.110	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
47.119.189.207	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
47.120.46.210	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
47.99.52.248	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
49.0.243.129	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
49.75.95.5	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.217.77.214	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.255.40.206	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.255.41.51	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.45.56.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.47.17.142	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
58.47.48.227	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.178.73.145	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.178.76.107	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.178.78.48	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.245.1	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.68.204	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.76.93	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.79.13	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.84.250	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.86.209	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.87.9	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.88.65	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.90.192	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.182.98.117	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.183.138.96	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.245.210	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.245.6	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.246.4	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.254.174	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.254.246	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.254.92	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.255.190	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.184.61.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.0.105	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.0.47	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.0.5	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.1.144	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.13.140	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.13.99	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.130.255	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.141.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.141.60	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.16.207	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.17.63	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.176.205	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.181.108	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.224.14	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.224.255	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.23.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.234.111	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.252.143	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.29.187	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.4.115	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.45.23	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
59.88.46.51	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.47.218	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.7.205	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.88.9.132	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.10.154	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.225.150	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.227.11	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.227.50	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.227.74	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.227.88	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.228.113	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.228.185	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.228.203	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.229.191	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.229.44	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.229.51	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.230.194	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.232.88	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.233.204	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.234.20	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.235.142	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.236.1	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.236.141	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.236.36	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.238.45	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.239.32	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.239.85	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.3.222	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.69.197	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.89.73.7	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.91.173.220	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.92.187.217	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.92.218.179	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.92.219.160	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.92.82.100	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
59.93.144.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.93.22.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.93.30.193	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.93.91.63	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.94.125.150	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.94.154.44	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.94.71.126	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.94.71.201	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.94.74.5	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.120.215	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.128.126	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.82.84	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.83.83	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.84.251	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.91.171	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.94.164	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.95.94.53	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.136.150	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.136.153	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.136.206	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.136.40	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.139.201	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.142.124	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.143.26	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.205.44	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.117.88	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.192	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.235	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.76	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.216	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.87	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.39	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.106	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.116	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.125	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.21	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.211	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.245	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.37	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.201	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.137	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
59.97.252.127	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.149	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.191	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.142	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.189	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.251	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.32	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.74	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.145	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.207	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.67	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.102	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.11	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.73	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.78	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.102.167	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.138.62	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.219.213	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.220.142	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.88.36	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.215.4.46	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.23.157.223	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.23.232.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.23.234.154	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.23.234.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.0.12.66	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.0.186.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.196.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.22.1	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.227.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.236.37	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.237.48	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.246.213	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.1.247.97	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.129.124	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.131.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.136.0	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.142.110	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.165.235	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.17.251	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.173.211	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.18.155	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.19.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.20.203	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.209.161	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.22.57	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.28.225	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.30.164	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.3.31.85	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.156.16	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.157.114	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.158.188	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.191.193	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.231.162	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.52.74.62	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.53.240.42	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
61.53.86.76	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
62.234.57.48	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
62.74.86.52	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
65.20.105.244	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
65.20.106.13	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
66.63.187.214	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
78.187.17.22	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
8.130.132.210	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
8.210.65.56	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
81.151.48.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
